deploymentID,locationName,longitude,latitude,start_utc,end_utc,running_time(sec)
1aef7457-b498-4c95-b6b2-4298f6583bae,ARTIS Spider Monkeys Tree 0166,4.91472,52.36694,2021-12-01 11:00:20,2021-12-31 15:24:53,2607873.0
baf509cb-62c3-4ee4-8cef-acc1630f7f7b,ARTIS Spider Monkeys Tree 0166,4.91472,52.36694,2021-10-04 11:00:19,2021-10-31 11:00:20,2332801.0
e10aae93-15ee-4445-8a9f-70542cd9185a,ARTIS Spider Monkeys Tree 0166,4.91472,52.36694,2021-11-01 08:43:05,2021-11-30 11:00:25,2513840.0
a22618b1-16ef-4140-a0d6-504c7e7962c6,ARTIS Spider Monkeys Tree 0166,4.91472,52.36694,2022-01-01 07:49:28,2022-01-31 14:00:30,2614262.0
06a7c2db-1997-42bb-a728-119392980440,ARTIS Vultures 0201,4.91832,52.36578,2021-10-01 11:00:19,2021-10-31 11:00:19,2592000.0
046f81bb-5cee-4056-a48f-7f1762be1400,ARTIS Vultures 0201,4.91832,52.36578,2021-12-01 11:00:19,2021-12-31 11:00:19,2592000.0
2e51f010-169e-45c6-85b7-de1e24da3008,ARTIS Vultures 0201,4.91832,52.36578,2021-11-01 11:00:19,2021-11-30 11:00:22,2505603.0
639277f0-e15c-4602-9ee6-b4f33141c3b7,ARTIS Vultures 0201,4.91832,52.36578,2021-09-01 01:31:20,2021-09-30 15:27:15,2555755.0
2afa7d7a-34dd-4c66-b20b-ecd5e873ed6c,ARTIS Vultures 0201,4.91832,52.36578,2022-01-01 11:00:19,2022-01-31 11:00:19,2592000.0
aade4d18-833b-4ca8-a61a-0eced7732219,ARTIS Vultures 0201,4.91832,52.36578,2021-08-19 14:29:19,2021-08-31 21:23:12,1061633.0
657a18b7-07dc-4afb-9eb0-9dad1123ba50,ARTIS Wolves 0168,4.91805,52.36519,2022-09-01 11:00:25,2022-09-30 21:52:38,2544733.0
6233762a-dab4-4a65-8dbb-d8ace84665b6,ARTIS Wolves 0168,4.91805,52.36519,2022-01-01 11:00:24,2022-01-31 11:00:19,2591995.0
f9f890dc-e250-4381-a4e1-6142020ca036,ARTIS Wolves 0168,4.91805,52.36519,2022-07-01 11:00:24,2022-07-31 16:28:33,2611689.0
f732e05c-f2c1-4606-a2bf-6d197dccfb6f,ARTIS Wolves 0168,4.91805,52.36519,2022-11-01 04:21:56,2022-11-30 13:03:40,2536904.0
500f4c0a-623b-4dd4-8455-a846339884d0,ARTIS Wolves 0168,4.91805,52.36519,2022-03-01 06:15:10,2022-03-16 14:04:49,1324179.0
d37fd3b4-fb3b-4871-bff3-146f85d44fe9,ARTIS Wolves 0168,4.91805,52.36519,2022-10-01 05:59:28,2022-10-31 11:00:24,2610056.0
35a08252-ee98-4f66-a95d-f06f5dd6b3d2,ARTIS Wolves 0168,4.91805,52.36519,2021-08-20 14:53:28,2021-08-31 14:45:54,949946.0
91aedec5-00ae-42ae-8430-8dd4aca0604e,ARTIS Wolves 0168,4.91805,52.36519,2021-12-01 11:00:20,2021-12-31 22:52:56,2634756.0
ad4ce75d-cf12-4183-8e70-58b2d9c0d23a,ARTIS Wolves 0168,4.91805,52.36519,2021-11-01 02:05:37,2021-11-30 11:00:27,2537690.0
b2130134-57aa-48fd-a14a-20a068716936,ARTIS Wolves 0168,4.91805,52.36519,2021-09-01 00:03:48,2021-09-30 11:00:19,2544991.0
1a6b60a6-b693-474b-9eac-a9c29b04a2a2,ARTIS Wolves 0168,4.91805,52.36519,2021-10-01 02:03:34,2021-10-31 22:03:39,2664005.0
111c0c01-7975-4ddf-867d-f6bf32d2fedc,ARTIS Wolves 0168,4.91805,52.36519,2022-05-26 11:00:23,2022-05-31 22:13:49,472406.0
10eb7734-aac9-41aa-9f78-3bb1c336a884,ARTIS Wolves 0168,4.91805,52.36519,2022-06-01 11:00:24,2022-06-30 21:49:30,2544546.0
fd8cbf13-ffda-46bf-8adc-758f15b02299,ARTIS Wolves 0168,4.91805,52.36519,2022-02-01 11:00:20,2022-02-28 16:16:22,2351762.0
0067a2ad-524a-4e2c-86a0-d391cb32c24a,ARTIS Wolves 0168,4.91805,52.36519,2022-07-31 23:16:35,2022-08-31 11:00:25,2634230.0
